========================================
QLoRA 训练开始
时间: 2026-06-03 22:48:36
模型: Qwen2.5-1.5B-Instruct
数据: labeled_samples/*.csv (1989条)
分类: ia_music | ia_related | irrelevant
========================================

[1/2] 训练...
============================================================
QLoRA 内容分类器训练
============================================================
模型: Qwen/Qwen2.5-1.5B-Instruct
数据: data/labeled_samples/*.csv
输出: models/content_classifier_lora

加载 1989 条标注样本
标注分布:
  ia_music                 : 1480
  ia_related               : 166
  irrelevant               : 343

划分: train=1692, test=297
  ia_music                 : train=1258, test=222
  ia_related               : train=142, test=24
  irrelevant               : train=292, test=51
  测试集已保存: 297 条 → data/test_split.json


上采样平衡:
  ia_music                 : 1258 条
  ia_related               : 1258 条
  irrelevant               : 1258 条

[1/4] 加载模型...
Fetching 7 files:   0%|          | 0/7 [00:00<?, ?it/s]Fetching 7 files: 100%|██████████| 7/7 [00:00<00:00, 127100.12it/s]
Unsloth: Loading Qwen/Qwen2.5-1.5B-Instruct via mlx-lm (runtime 4-bit affine quantization)...
Fetching 7 files:   0%|          | 0/7 [00:00<?, ?it/s]Fetching 7 files: 100%|██████████| 7/7 [00:00<00:00, 55924.05it/s]
[INFO] Quantized model with 6.240 bits per weight.
Unsloth: Quantized text model to 4-bit affine.
[2/4] 添加 LoRA 适配器...
Unsloth: LoRA applied — 9,232,384 trainable params (2.06% of 447,469,056 total)
[3/4] 格式化 + 训练...
Unsloth: MLX Metal memory guard enabled (memory_limit=10.81 GB, wired_limit=10.81 GB).
Unsloth: Using gradient checkpointing to reduce memory.
Unsloth: CCE skipping weight gradient (LM head is frozen).
Unsloth: Using CCE loss (runtime-cce) for memory-efficient training.
Unsloth: Training for 5661 steps, BS=2, grad_accum=1, seq_len=512
Unsloth: Features: CCE, GC, compile, LR=linear, opt=adamw
  Step 280/5661 | Loss: 0.5868 | Grad: 1.0954 | LR: 1.90e-04 | Tok/s: 179 | Peak: 2.35 GB
  Step 285/5661 | Loss: 0.6188 | Grad: 0.9118 | LR: 1.90e-04 | Tok/s: 174 | Peak: 2.35 GB
  Step 290/5661 | Loss: 0.4512 | Grad: 1.2094 | LR: 1.90e-04 | Tok/s: 171 | Peak: 2.35 GB
  Step 295/5661 | Loss: 0.6248 | Grad: 0.9765 | LR: 1.90e-04 | Tok/s: 180 | Peak: 2.35 GB
  Step 300/5661 | Loss: 0.5548 | Grad: 1.0389 | LR: 1.90e-04 | Tok/s: 179 | Peak: 2.35 GB
  Step 305/5661 | Loss: 0.5081 | Grad: 0.8938 | LR: 1.89e-04 | Tok/s: 172 | Peak: 2.35 GB
  Step 310/5661 | Loss: 0.3747 | Grad: 0.9383 | LR: 1.89e-04 | Tok/s: 182 | Peak: 2.35 GB
  Step 315/5661 | Loss: 0.4888 | Grad: 0.5828 | LR: 1.89e-04 | Tok/s: 159 | Peak: 2.35 GB
  Step 320/5661 | Loss: 0.4830 | Grad: 1.2821 | LR: 1.89e-04 | Tok/s: 177 | Peak: 2.35 GB
  Step 325/5661 | Loss: 0.7337 | Grad: 0.9895 | LR: 1.89e-04 | Tok/s: 175 | Peak: 2.35 GB
  Step 330/5661 | Loss: 0.4524 | Grad: 1.0775 | LR: 1.89e-04 | Tok/s: 172 | Peak: 2.35 GB
  Step 335/5661 | Loss: 0.6043 | Grad: 1.1754 | LR: 1.88e-04 | Tok/s: 177 | Peak: 2.35 GB
  Step 340/5661 | Loss: 0.4803 | Grad: 0.9696 | LR: 1.88e-04 | Tok/s: 176 | Peak: 2.35 GB
  Step 345/5661 | Loss: 0.4104 | Grad: 0.6064 | LR: 1.88e-04 | Tok/s: 182 | Peak: 2.35 GB
  Step 350/5661 | Loss: 0.6574 | Grad: 1.6516 | LR: 1.88e-04 | Tok/s: 175 | Peak: 2.35 GB
  Step 355/5661 | Loss: 0.4809 | Grad: 0.8060 | LR: 1.88e-04 | Tok/s: 179 | Peak: 2.35 GB
  Step 360/5661 | Loss: 0.5629 | Grad: 1.2665 | LR: 1.87e-04 | Tok/s: 185 | Peak: 2.35 GB
  Step 365/5661 | Loss: 0.6459 | Grad: 1.0100 | LR: 1.87e-04 | Tok/s: 178 | Peak: 2.35 GB
  Step 370/5661 | Loss: 0.6004 | Grad: 0.9849 | LR: 1.87e-04 | Tok/s: 182 | Peak: 2.35 GB
  Step 375/5661 | Loss: 0.4762 | Grad: 1.3940 | LR: 1.87e-04 | Tok/s: 183 | Peak: 2.35 GB
  Step 380/5661 | Loss: 0.2890 | Grad: 0.8811 | LR: 1.87e-04 | Tok/s: 177 | Peak: 2.35 GB
  Step 385/5661 | Loss: 0.4943 | Grad: 1.0818 | LR: 1.87e-04 | Tok/s: 176 | Peak: 2.35 GB
  Step 390/5661 | Loss: 0.4744 | Grad: 0.6457 | LR: 1.86e-04 | Tok/s: 181 | Peak: 2.35 GB
  Step 395/5661 | Loss: 0.4365 | Grad: 0.7549 | LR: 1.86e-04 | Tok/s: 178 | Peak: 2.35 GB
  Step 400/5661 | Loss: 0.3726 | Grad: 1.0192 | LR: 1.86e-04 | Tok/s: 169 | Peak: 2.35 GB
  Step 405/5661 | Loss: 0.4625 | Grad: 0.9167 | LR: 1.86e-04 | Tok/s: 179 | Peak: 2.35 GB
  Step 410/5661 | Loss: 0.3969 | Grad: 0.7800 | LR: 1.86e-04 | Tok/s: 170 | Peak: 2.35 GB
  Step 415/5661 | Loss: 0.4795 | Grad: 1.0136 | LR: 1.86e-04 | Tok/s: 181 | Peak: 2.35 GB
  Step 420/5661 | Loss: 0.5082 | Grad: 0.8768 | LR: 1.85e-04 | Tok/s: 173 | Peak: 2.35 GB
  Step 425/5661 | Loss: 0.5243 | Grad: 0.7096 | LR: 1.85e-04 | Tok/s: 182 | Peak: 2.35 GB
  Step 430/5661 | Loss: 0.4838 | Grad: 0.9745 | LR: 1.85e-04 | Tok/s: 172 | Peak: 2.35 GB
  Step 435/5661 | Loss: 0.4347 | Grad: 0.9276 | LR: 1.85e-04 | Tok/s: 171 | Peak: 2.35 GB
